Utility Bill Date,Facility Name,Account Number,Line Item Type Name,Line Item Usage,Line Item Cost,Account Financial Code 1,Account Financial Code 2,Line Item Start Date,Line Item End Date,Facility Number,Line Item Category Name,Meter Type Name
7/31/24,51 N Cedar St - Pottery Coop Kiln,12297860 002 000 4,Delivery,0,46.84,"1561	","7302	",7/1/24,7/31/24,"197	",Charges,N/A
7/31/24,51 N Cedar St - Pottery Coop Kiln,12297860 002 000 4,Supply,0,0,"1561	","7302	",7/1/24,7/31/24,"197	",Usage,N/A
7/31/24,51 N Cedar St - Pottery Coop Kiln,12297860 002 000 4,Taxes,0,2.34,"1561	","7302	",7/1/24,7/31/24,"197	",Taxes,N/A
7/31/24,12550 N Professor St,12297860 003 000 3,Delivery,0,47.78,"1898	","7302	",7/1/24,7/31/24,,Charges,N/A
7/31/24,12550 N Professor St,12297860 003 000 3,Supply,11,5.17,"1898	","7302	",7/1/24,7/31/24,,Usage,N/A
7/31/24,12550 N Professor St,12297860 003 000 3,Taxes,0,2.38,"1898	","7302	",7/1/24,7/31/24,,Taxes,N/A
7/31/24,75 Elmwood Pl,12297862 001 000 1,Delivery,0,47.09,"1850	","7302	",7/1/24,7/31/24,"82	",Charges,N/A
7/31/24,75 Elmwood Pl,12297862 001 000 1,Supply,3,3,"1850	","7302	",7/1/24,7/31/24,"82	",Usage,N/A
7/31/24,75 Elmwood Pl,12297862 001 000 1,Taxes,0,2.35,"1850	","7302	",7/1/24,7/31/24,"82	",Taxes,N/A
7/31/24,176 Woodland St,12297862 002 000 0,Delivery,0,48.28,"1821	","7302	",7/1/24,7/31/24,,Charges,N/A
7/31/24,176 Woodland St,12297862 002 000 0,Supply,17,6.45,"1821	","7302	",7/1/24,7/31/24,,Usage,N/A
7/31/24,176 Woodland St,12297862 002 000 0,Taxes,0,2.41,"1821	","7302	",7/1/24,7/31/24,,Taxes,N/A
7/31/24,132 Elm St - AJLC Annex,12297933 001 000 0,Delivery,0,46.93,"1592	","7302	",7/1/24,7/31/24,"89	",Charges,N/A
7/31/24,132 Elm St - AJLC Annex,12297933 001 000 0,Supply,1,1,"1592	","7302	",7/1/24,7/31/24,"89	",Usage,N/A
7/31/24,132 Elm St - AJLC Annex,12297933 001 000 0,Taxes,0,2.34,"1592	","7302	",7/1/24,7/31/24,"89	",Taxes,N/A
7/31/24,168 N Main St - CPO,12297933 002 000 9,Delivery,0,47.09,"9451	","7302	",7/1/24,7/31/24,"34	",Charges,N/A
7/31/24,168 N Main St - CPO,12297933 002 000 9,Supply,3,3,"9451	","7302	",7/1/24,7/31/24,"34	",Usage,N/A
7/31/24,168 N Main St - CPO,12297933 002 000 9,Taxes,0,2.35,"9451	","7302	",7/1/24,7/31/24,"34	",Taxes,N/A
7/31/24,285 E College St - Koppes/Norris House,12297933 005 000 6,Delivery,0,174.48,"6276	","7302	",7/1/24,7/31/24,"253	",Charges,N/A
7/31/24,285 E College St - Koppes/Norris House,12297933 005 000 6,Supply,30,29.97,"6276	","7302	",7/1/24,7/31/24,"253	",Usage,N/A
7/31/24,285 E College St - Koppes/Norris House,12297933 005 000 6,Taxes,0,8.7,"6276	","7302	",7/1/24,7/31/24,"253	",Taxes,N/A
7/31/24,143 W College St,12298038 001 000 7,Delivery,0,47.09,"1813	","7302	",7/1/24,7/31/24,"19	",Charges,N/A
7/31/24,143 W College St,12298038 001 000 7,Supply,3,3,"1813	","7302	",7/1/24,7/31/24,"19	",Usage,N/A
7/31/24,143 W College St,12298038 001 000 7,Taxes,0,2.35,"1813	","7302	",7/1/24,7/31/24,"19	",Taxes,N/A
7/31/24,190 W College St,12298277 001 000 1,Delivery,0,47.09,"1846	","7302	",7/1/24,7/31/24,"39	",Charges,N/A
7/31/24,190 W College St,12298277 001 000 1,Supply,3,3,"1846	","7302	",7/1/24,7/31/24,"39	",Usage,N/A
7/31/24,190 W College St,12298277 001 000 1,Taxes,0,2.35,"1846	","7302	",7/1/24,7/31/24,"39	",Taxes,N/A
7/31/24,153 W Lorain St (formerly Creative Wrtg),12298284 001 000 6,Delivery,0,47.35,"1563	","7302	",7/1/24,7/31/24,"29	",Charges,N/A
7/31/24,153 W Lorain St (formerly Creative Wrtg),12298284 001 000 6,Supply,6,5.99,"1563	","7302	",7/1/24,7/31/24,"29	",Usage,N/A
7/31/24,153 W Lorain St (formerly Creative Wrtg),12298284 001 000 6,Taxes,0,2.36,"1563	","7302	",7/1/24,7/31/24,"29	",Taxes,N/A
7/31/24,201 N Professor St,12298284 002 000 5,Delivery,0,47.18,"1888	","7302	",7/1/24,7/31/24,"45	",Charges,N/A
7/31/24,201 N Professor St,12298284 002 000 5,Supply,4,4,"1888	","7302	",7/1/24,7/31/24,"45	",Usage,N/A
7/31/24,201 N Professor St,12298284 002 000 5,Taxes,0,2.35,"1888	","7302	",7/1/24,7/31/24,"45	",Taxes,N/A
7/31/24,197 W Lorain St,12298285 001 000 4,Delivery,0,169,"1826	","7302	",7/1/24,7/31/24,"42	",Charges,N/A
7/31/24,197 W Lorain St,12298285 001 000 4,Supply,11,10.99,"1826	","7302	",7/1/24,7/31/24,"42	",Usage,N/A
7/31/24,197 W Lorain St,12298285 001 000 4,Taxes,0,8.43,"1826	","7302	",7/1/24,7/31/24,"42	",Taxes,N/A
7/31/24,148 N Main St,12298285 004 000 1,Delivery,0,48.02,"1892	","7302	",7/1/24,7/31/24,"21	",Charges,N/A
7/31/24,148 N Main St,12298285 004 000 1,Supply,14,13.99,"1892	","7302	",7/1/24,7/31/24,"21	",Usage,N/A
7/31/24,148 N Main St,12298285 004 000 1,Taxes,0,2.39,"1892	","7302	",7/1/24,7/31/24,"21	",Taxes,N/A
7/31/24,51 S Main St B - Hobbs Studio,12299286 002 000 0,Delivery,0,46.84,"1596	","7302	",7/1/24,7/31/24,"198	",Charges,N/A
7/31/24,51 S Main St B - Hobbs Studio,12299286 002 000 0,Supply,0,0,"1596	","7302	",7/1/24,7/31/24,"198	",Usage,N/A
7/31/24,51 S Main St B - Hobbs Studio,12299286 002 000 0,Taxes,0,2.34,"1596	","7302	",7/1/24,7/31/24,"198	",Taxes,N/A
7/31/24,270 N Professor St - CPO,12299286 007 000 5,Delivery,0,46.93,"9451	","7302	",7/1/24,7/31/24,"50	",Charges,N/A
7/31/24,270 N Professor St - CPO,12299286 007 000 5,Supply,1,1,"9451	","7302	",7/1/24,7/31/24,"50	",Usage,N/A
7/31/24,270 N Professor St - CPO,12299286 007 000 5,Taxes,0,2.34,"9451	","7302	",7/1/24,7/31/24,"50	",Taxes,N/A
7/31/24,148 Elm St - CPO,12299286 008 000 4,Delivery,0,47.53,"9451	","7302	",7/1/24,7/31/24,"24	",Charges,N/A
7/31/24,148 Elm St - CPO,12299286 008 000 4,Supply,8,7.99,"9451	","7302	",7/1/24,7/31/24,"24	",Usage,N/A
7/31/24,148 Elm St - CPO,12299286 008 000 4,Taxes,0,2.37,"9451	","7302	",7/1/24,7/31/24,"24	",Taxes,N/A
7/31/24,150 Elm St - CPO,12299286 009 000 3,Delivery,0,47.43,"9451	","7302	",7/1/24,7/31/24,"210	",Charges,N/A
7/31/24,150 Elm St - CPO,12299286 009 000 3,Supply,7,6.99,"9451	","7302	",7/1/24,7/31/24,"210	",Usage,N/A
7/31/24,150 Elm St - CPO,12299286 009 000 3,Taxes,0,2.37,"9451	","7302	",7/1/24,7/31/24,"210	",Taxes,N/A
7/31/24,258 N Professor St #1 - CPO,12299286 010 000 0,Delivery,0,46.84,"9451	","7302	",7/1/24,7/31/24,"297	",Charges,N/A
7/31/24,258 N Professor St #1 - CPO,12299286 010 000 0,Supply,0,0,"9451	","7302	",7/1/24,7/31/24,"297	",Usage,N/A
7/31/24,258 N Professor St #1 - CPO,12299286 010 000 0,Taxes,0,2.34,"9451	","7302	",7/1/24,7/31/24,"297	",Taxes,N/A
7/31/24,36 S Pleasant St - Firelands Dorm,12299292 003 000 6,Delivery,0,251.77,"6216	","7302	",7/1/24,7/31/24,"123	",Charges,N/A
7/31/24,36 S Pleasant St - Firelands Dorm,12299292 003 000 6,Supply,310,309.69,"6216	","7302	",7/1/24,7/31/24,"123	",Usage,N/A
7/31/24,36 S Pleasant St - Firelands Dorm,12299292 003 000 6,Taxes,0,12.56,"6216	","7302	",7/1/24,7/31/24,"123	",Taxes,N/A
7/31/24,315 E College St - Burrell King House,12299292 005 000 4,Delivery,0,167.28,"1594	","7302	",7/1/24,7/31/24,"106	",Charges,N/A
7/31/24,315 E College St - Burrell King House,12299292 005 000 4,Supply,5,5,"1594	","7302	",7/1/24,7/31/24,"106	",Usage,N/A
7/31/24,315 E College St - Burrell King House,12299292 005 000 4,Taxes,0,8.34,"1594	","7302	",7/1/24,7/31/24,"106	",Taxes,N/A
7/31/24,41 N Pleasant St - CPO,12299292 006 000 3,Delivery,0,47.09,"9451	","7302	",7/1/24,7/31/24,"64	",Charges,N/A
7/31/24,41 N Pleasant St - CPO,12299292 006 000 3,Supply,3,3,"9451	","7302	",7/1/24,7/31/24,"64	",Usage,N/A
7/31/24,41 N Pleasant St - CPO,12299292 006 000 3,Taxes,0,2.35,"9451	","7302	",7/1/24,7/31/24,"64	",Taxes,N/A
7/31/24,164 E Lorain St - Art Studio,12299293 003 000 4,Delivery,0,48.87,"1554	","7302	",7/1/24,7/31/24,"96	",Charges,N/A
7/31/24,164 E Lorain St - Art Studio,12299293 003 000 4,Supply,24,23.98,"1554	","7302	",7/1/24,7/31/24,"96	",Usage,N/A
7/31/24,164 E Lorain St - Art Studio,12299293 003 000 4,Taxes,0,2.44,"1554	","7302	",7/1/24,7/31/24,"96	",Taxes,N/A
7/31/24,37 W College St - Oberlin Bookstore,12299293 004 000 3,Delivery,0,167.28,"1137	","7302	",7/1/24,7/31/24,"201	",Charges,N/A
7/31/24,37 W College St - Oberlin Bookstore,12299293 004 000 3,Supply,5,5,"1137	","7302	",7/1/24,7/31/24,"201	",Usage,N/A
7/31/24,37 W College St - Oberlin Bookstore,12299293 004 000 3,Taxes,0,8.34,"1137	","7302	",7/1/24,7/31/24,"201	",Taxes,N/A
7/31/24,55 E Lorain St (formerly Art Studio),12299304 001 000 1,Delivery,0,47.35,"1568	","7302	",7/1/24,7/31/24,"97	",Charges,N/A
7/31/24,55 E Lorain St (formerly Art Studio),12299304 001 000 1,Supply,6,5.99,"1568	","7302	",7/1/24,7/31/24,"97	",Usage,N/A
7/31/24,55 E Lorain St (formerly Art Studio),12299304 001 000 1,Taxes,0,2.36,"1568	","7302	",7/1/24,7/31/24,"97	",Taxes,N/A
7/31/24,66 N Pleasant St,12299304 002 000 0,Delivery,0,47.09,"1879	","7302	",7/1/24,7/31/24,"77	",Charges,N/A
7/31/24,66 N Pleasant St,12299304 002 000 0,Supply,3,3,"1879	","7302	",7/1/24,7/31/24,"77	",Usage,N/A
7/31/24,66 N Pleasant St,12299304 002 000 0,Taxes,0,2.35,"1879	","7302	",7/1/24,7/31/24,"77	",Taxes,N/A
7/31/24,110 E College St - Tank Hall,12299330 001 000 6,Delivery,0,176.48,"6228	","7302	",7/1/24,7/31/24,"183	",Charges,N/A
7/31/24,110 E College St - Tank Hall,12299330 001 000 6,Supply,37,36.96,"6228	","7302	",7/1/24,7/31/24,"183	",Usage,N/A
7/31/24,110 E College St - Tank Hall,12299330 001 000 6,Taxes,0,8.8,"6228	","7302	",7/1/24,7/31/24,"183	",Taxes,N/A
7/31/24,207 S Professor St - Old Barrows Dorm,12300304 001 000 7,Delivery,0,169.85,"6232	","7302	",7/1/24,7/31/24,"161	",Charges,N/A
7/31/24,207 S Professor St - Old Barrows Dorm,12300304 001 000 7,Supply,14,13.99,"6232	","7302	",7/1/24,7/31/24,"161	",Usage,N/A
7/31/24,207 S Professor St - Old Barrows Dorm,12300304 001 000 7,Taxes,0,8.47,"6232	","7302	",7/1/24,7/31/24,"161	",Taxes,N/A
7/31/24,216 S Professor St - Johnson House,12300306 001 000 3,Delivery,0,166.98,"6212	","7302	",7/1/24,7/31/24,"133	",Charges,N/A
7/31/24,216 S Professor St - Johnson House,12300306 001 000 3,Supply,4,4,"6212	","7302	",7/1/24,7/31/24,"133	",Usage,N/A
7/31/24,216 S Professor St - Johnson House,12300306 001 000 3,Taxes,0,8.33,"6212	","7302	",7/1/24,7/31/24,"133	",Taxes,N/A
7/31/24,247 W Lorain St - Professional Services Bldg,13986892 016 000 5,Delivery,0,175.34,"1133	","7302	",7/1/24,7/31/24,"168	",Charges,N/A
7/31/24,247 W Lorain St - Professional Services Bldg,13986892 016 000 5,Supply,33,32.97,"1133	","7302	",7/1/24,7/31/24,"168	",Usage,N/A
7/31/24,247 W Lorain St - Professional Services Bldg,13986892 016 000 5,Taxes,0,8.74,"1133	","7302	",7/1/24,7/31/24,"168	",Taxes,N/A
7/31/24,187 N Professor St (formerly MRC),13986892 017 000 4,Delivery,0,46.93,"1593	","7302	",7/1/24,7/31/24,"131	",Charges,N/A
7/31/24,187 N Professor St (formerly MRC),13986892 017 000 4,Supply,1,1,"1593	","7302	",7/1/24,7/31/24,"131	",Usage,N/A
7/31/24,187 N Professor St (formerly MRC),13986892 017 000 4,Taxes,0,2.34,"1593	","7302	",7/1/24,7/31/24,"131	",Taxes,N/A
7/31/24,108 Woodland St,14758403 031 000 5,Delivery,0,47.35,"1803	","7302	",7/1/24,7/31/24,"5	",Charges,N/A
7/31/24,108 Woodland St,14758403 031 000 5,Supply,6,5.99,"1803	","7302	",7/1/24,7/31/24,"5	",Usage,N/A
7/31/24,108 Woodland St,14758403 031 000 5,Taxes,0,2.36,"1803	","7302	",7/1/24,7/31/24,"5	",Taxes,N/A
7/31/24,20 E Lorain St,14758403 054 000 8,Delivery,0,47.09,"1812	","7302	",7/1/24,7/31/24,"194	",Charges,N/A
7/31/24,20 E Lorain St,14758403 054 000 8,Supply,3,3,"1812	","7302	",7/1/24,7/31/24,"194	",Usage,N/A
7/31/24,20 E Lorain St,14758403 054 000 8,Taxes,0,2.35,"1812	","7302	",7/1/24,7/31/24,"194	",Taxes,N/A
7/31/24,22 E Lorain St,14758403 055 000 7,Delivery,0,47,"1812	","7302	",7/1/24,7/31/24,"46	",Charges,N/A
7/31/24,22 E Lorain St,14758403 055 000 7,Supply,2,2,"1812	","7302	",7/1/24,7/31/24,"46	",Usage,N/A
7/31/24,22 E Lorain St,14758403 055 000 7,Taxes,0,2.34,"1812	","7302	",7/1/24,7/31/24,"46	",Taxes,N/A
7/31/24,152 W Lorain St Unit 1,14758403 059 000 3,Delivery,0,47.09,"1842	","7302	",7/1/24,7/31/24,"27	",Charges,N/A
7/31/24,152 W Lorain St Unit 1,14758403 059 000 3,Supply,3,3,"1842	","7302	",7/1/24,7/31/24,"27	",Usage,N/A
7/31/24,152 W Lorain St Unit 1,14758403 059 000 3,Taxes,0,2.35,"1842	","7302	",7/1/24,7/31/24,"27	",Taxes,N/A
7/31/24,152 W Lorain St Unit 2,14758403 061 000 9,Delivery,0,47.18,"1842	","7302	",7/1/24,7/31/24,"213	",Charges,N/A
7/31/24,152 W Lorain St Unit 2,14758403 061 000 9,Supply,4,4,"1842	","7302	",7/1/24,7/31/24,"213	",Usage,N/A
7/31/24,152 W Lorain St Unit 2,14758403 061 000 9,Taxes,0,2.35,"1842	","7302	",7/1/24,7/31/24,"213	",Taxes,N/A
7/31/24,127 Woodhaven Pl - FLWH,14758403 069 000 1,Delivery,0,47.59,"1570	","7302	",7/1/24,7/31/24,"193	",Charges,N/A
7/31/24,127 Woodhaven Pl - FLWH,14758403 069 000 1,Supply,9,8.99,"1570	","7302	",7/1/24,7/31/24,"193	",Usage,N/A
7/31/24,127 Woodhaven Pl - FLWH,14758403 069 000 1,Taxes,0,2.37,"1570	","7302	",7/1/24,7/31/24,"193	",Taxes,N/A
7/31/24,62 N Pleasant St,14758403 074 000 4,Delivery,0,47,"1878	","7302	",7/1/24,7/31/24,"73	",Charges,N/A
7/31/24,62 N Pleasant St,14758403 074 000 4,Supply,2,2,"1878	","7302	",7/1/24,7/31/24,"73	",Usage,N/A
7/31/24,62 N Pleasant St,14758403 074 000 4,Taxes,0,2.34,"1878	","7302	",7/1/24,7/31/24,"73	",Taxes,N/A
7/31/24,69 N Cedar St,14758403 088 000 8,Delivery,0,47.09,"1877	","7302	",7/1/24,7/31/24,"79	",Charges,N/A
7/31/24,69 N Cedar St,14758403 088 000 8,Supply,3,3,"1877	","7302	",7/1/24,7/31/24,"79	",Usage,N/A
7/31/24,69 N Cedar St,14758403 088 000 8,Taxes,0,2.35,"1877	","7302	",7/1/24,7/31/24,"79	",Taxes,N/A
7/31/24,40 N Pleasant St,14758403 092 000 2,Delivery,0,47.94,"1808	","7302	",7/1/24,7/31/24,"63	",Charges,N/A
7/31/24,40 N Pleasant St,14758403 092 000 2,Supply,13,12.99,"1808	","7302	",7/1/24,7/31/24,"63	",Usage,N/A
7/31/24,40 N Pleasant St,14758403 092 000 2,Taxes,0,2.39,"1808	","7302	",7/1/24,7/31/24,"63	",Taxes,N/A
7/31/24,61 Willard Ct,14758403 100 000 1,Delivery,0,47.18,"1890	","7302	",7/1/24,7/31/24,"72	",Charges,N/A
7/31/24,61 Willard Ct,14758403 100 000 1,Supply,4,4,"1890	","7302	",7/1/24,7/31/24,"72	",Usage,N/A
7/31/24,61 Willard Ct,14758403 100 000 1,Taxes,0,2.35,"1890	","7302	",7/1/24,7/31/24,"72	",Taxes,N/A
7/31/24,35 N Cedar St,14758403 106 000 5,Delivery,0,47.09,"1849	","7302	",7/1/24,7/31/24,"57	",Charges,N/A
7/31/24,35 N Cedar St,14758403 106 000 5,Supply,3,3,"1849	","7302	",7/1/24,7/31/24,"57	",Usage,N/A
7/31/24,35 N Cedar St,14758403 106 000 5,Taxes,0,2.35,"1849	","7302	",7/1/24,7/31/24,"57	",Taxes,N/A
7/31/24,45 N Cedar St,14758403 111 000 8,Delivery,0,47.09,"1858	","7302	",7/1/24,7/31/24,"68	",Charges,N/A
7/31/24,45 N Cedar St,14758403 111 000 8,Supply,3,3,"1858	","7302	",7/1/24,7/31/24,"68	",Usage,N/A
7/31/24,45 N Cedar St,14758403 111 000 8,Taxes,0,2.35,"1858	","7302	",7/1/24,7/31/24,"68	",Taxes,N/A
7/31/24,158 W Lorain St,14758403 112 000 7,Delivery,0,47,"1874	","7302	",7/1/24,7/31/24,"30	",Charges,N/A
7/31/24,158 W Lorain St,14758403 112 000 7,Supply,2,2,"1874	","7302	",7/1/24,7/31/24,"30	",Usage,N/A
7/31/24,158 W Lorain St,14758403 112 000 7,Taxes,0,2.34,"1874	","7302	",7/1/24,7/31/24,"30	",Taxes,N/A
7/31/24,195 N Professor St,14758403 118 000 1,Delivery,0,47.09,"1887	","7302	",7/1/24,7/31/24,"41	",Charges,N/A
7/31/24,195 N Professor St,14758403 118 000 1,Supply,3,3,"1887	","7302	",7/1/24,7/31/24,"41	",Usage,N/A
7/31/24,195 N Professor St,14758403 118 000 1,Taxes,0,2.35,"1887	","7302	",7/1/24,7/31/24,"41	",Taxes,N/A
7/31/24,120 E College St,14758403 121 000 6,Delivery,0,47.18,"1804	","7302	",7/1/24,7/31/24,"10	",Charges,N/A
7/31/24,120 E College St,14758403 121 000 6,Supply,4,4,"1804	","7302	",7/1/24,7/31/24,"10	",Usage,N/A
7/31/24,120 E College St,14758403 121 000 6,Taxes,0,2.35,"1804	","7302	",7/1/24,7/31/24,"10	",Taxes,N/A
7/31/24,70 N Pleasant St,14758403 123 000 4,Delivery,0,47.09,"1893	","7302	",7/1/24,7/31/24,"80	",Charges,N/A
7/31/24,70 N Pleasant St,14758403 123 000 4,Supply,3,3,"1893	","7302	",7/1/24,7/31/24,"80	",Usage,N/A
7/31/24,70 N Pleasant St,14758403 123 000 4,Taxes,0,2.35,"1893	","7302	",7/1/24,7/31/24,"80	",Taxes,N/A
7/31/24,61 E Lorain St,14758403 126 000 1,Delivery,0,47.09,"1889	","7302	",7/1/24,7/31/24,"71	",Charges,N/A
7/31/24,61 E Lorain St,14758403 126 000 1,Supply,3,3,"1889	","7302	",7/1/24,7/31/24,"71	",Usage,N/A
7/31/24,61 E Lorain St,14758403 126 000 1,Taxes,0,2.35,"1889	","7302	",7/1/24,7/31/24,"71	",Taxes,N/A
7/31/24,39 N Cedar St,14758403 130 000 5,Delivery,0,47.09,"1823	","7302	",7/1/24,7/31/24,"62	",Charges,N/A
7/31/24,39 N Cedar St,14758403 130 000 5,Supply,3,3,"1823	","7302	",7/1/24,7/31/24,"62	",Usage,N/A
7/31/24,39 N Cedar St,14758403 130 000 5,Taxes,0,2.35,"1823	","7302	",7/1/24,7/31/24,"62	",Taxes,N/A
7/31/24,76 N Pleasant St,14758403 136 000 9,Delivery,0,47,"1897	","7302	",7/1/24,7/31/24,"83	",Charges,N/A
7/31/24,76 N Pleasant St,14758403 136 000 9,Supply,2,2,"1897	","7302	",7/1/24,7/31/24,"83	",Usage,N/A
7/31/24,76 N Pleasant St,14758403 136 000 9,Taxes,0,2.34,"1897	","7302	",7/1/24,7/31/24,"83	",Taxes,N/A
7/31/24,140 N Main St Dn,14758403 138 000 7,Delivery,0,47.18,"1896	","7302	",7/1/24,7/31/24,"17	",Charges,N/A
7/31/24,140 N Main St Dn,14758403 138 000 7,Supply,4,4,"1896	","7302	",7/1/24,7/31/24,"17	",Usage,N/A
7/31/24,140 N Main St Dn,14758403 138 000 7,Taxes,0,2.35,"1896	","7302	",7/1/24,7/31/24,"17	",Taxes,N/A
7/31/24,149 W College St,14758403 140 000 3,Delivery,0,47.09,"1895	","7302	",7/1/24,7/31/24,"25	",Charges,N/A
7/31/24,149 W College St,14758403 140 000 3,Supply,3,3,"1895	","7302	",7/1/24,7/31/24,"25	",Usage,N/A
7/31/24,149 W College St,14758403 140 000 3,Taxes,0,2.35,"1895	","7302	",7/1/24,7/31/24,"25	",Taxes,N/A
7/31/24,140 1/2 N Main St Up Rear,14758403 142 000 1,Delivery,0,47.35,"1896	","7302	",7/1/24,7/31/24,"196	",Charges,N/A
7/31/24,140 1/2 N Main St Up Rear,14758403 142 000 1,Supply,6,5.99,"1896	","7302	",7/1/24,7/31/24,"196	",Usage,N/A
7/31/24,140 1/2 N Main St Up Rear,14758403 142 000 1,Taxes,0,2.36,"1896	","7302	",7/1/24,7/31/24,"196	",Taxes,N/A
7/31/24,140 N Main St Up Frnt,14758403 143 000 0,Delivery,0,47.18,"1896	","7302	",7/1/24,7/31/24,"212	",Charges,N/A
7/31/24,140 N Main St Up Frnt,14758403 143 000 0,Supply,4,4,"1896	","7302	",7/1/24,7/31/24,"212	",Usage,N/A
7/31/24,140 N Main St Up Frnt,14758403 143 000 0,Taxes,0,2.35,"1896	","7302	",7/1/24,7/31/24,"212	",Taxes,N/A
7/31/24,84 Elmwood Pl,14758403 149 000 4,Delivery,0,47,"1882	","7302	",7/1/24,7/31/24,"86	",Charges,N/A
7/31/24,84 Elmwood Pl,14758403 149 000 4,Supply,2,2,"1882	","7302	",7/1/24,7/31/24,"86	",Usage,N/A
7/31/24,84 Elmwood Pl,14758403 149 000 4,Taxes,0,2.34,"1882	","7302	",7/1/24,7/31/24,"86	",Taxes,N/A
7/31/24,68 Elmwood Pl,14758403 151 000 0,Delivery,0,47.78,"1873	","7302	",7/1/24,7/31/24,"78	",Charges,N/A
7/31/24,68 Elmwood Pl,14758403 151 000 0,Supply,11,10.99,"1873	","7302	",7/1/24,7/31/24,"78	",Usage,N/A
7/31/24,68 Elmwood Pl,14758403 151 000 0,Taxes,0,2.38,"1873	","7302	",7/1/24,7/31/24,"78	",Taxes,N/A
7/31/24,129 W College St,14758403 152 000 9,Delivery,0,46.84,"1809	","7302	",7/1/24,7/31/24,"12	",Charges,N/A
7/31/24,129 W College St,14758403 152 000 9,Supply,0,0,"1809	","7302	",7/1/24,7/31/24,"12	",Usage,N/A
7/31/24,129 W College St,14758403 152 000 9,Taxes,0,2.34,"1809	","7302	",7/1/24,7/31/24,"12	",Taxes,N/A
7/31/24,37 Elmwood Pl,14758403 153 000 8,Delivery,0,47.43,"1852	","7302	",7/1/24,7/31/24,"60	",Charges,N/A
7/31/24,37 Elmwood Pl,14758403 153 000 8,Supply,7,6.99,"1852	","7302	",7/1/24,7/31/24,"60	",Usage,N/A
7/31/24,37 Elmwood Pl,14758403 153 000 8,Taxes,0,2.37,"1852	","7302	",7/1/24,7/31/24,"60	",Taxes,N/A
7/31/24,108 E College St A2,14758403 159 000 2,Delivery,0,47.69,"1803	","7302	",7/1/24,7/31/24,"211	",Charges,N/A
7/31/24,108 E College St A2,14758403 159 000 2,Supply,10,9.99,"1803	","7302	",7/1/24,7/31/24,"211	",Usage,N/A
7/31/24,108 E College St A2,14758403 159 000 2,Taxes,0,2.38,"1803	","7302	",7/1/24,7/31/24,"211	",Taxes,N/A
7/31/24,36 N Pleasant St,14758403 164 000 5,Delivery,0,166.7,"1862	","7302	",7/1/24,7/31/24,"59	",Charges,N/A
7/31/24,36 N Pleasant St,14758403 164 000 5,Supply,3,3,"1862	","7302	",7/1/24,7/31/24,"59	",Usage,N/A
7/31/24,36 N Pleasant St,14758403 164 000 5,Taxes,0,8.31,"1862	","7302	",7/1/24,7/31/24,"59	",Taxes,N/A
7/31/24,36 N Pleasant St #4,14758403 165 000 4,Delivery,0,46.84,"1862	","7302	",7/1/24,7/31/24,"218	",Charges,N/A
7/31/24,36 N Pleasant St #4,14758403 165 000 4,Supply,0,0,"1862	","7302	",7/1/24,7/31/24,"218	",Usage,N/A
7/31/24,36 N Pleasant St #4,14758403 165 000 4,Taxes,0,2.34,"1862	","7302	",7/1/24,7/31/24,"218	",Taxes,N/A
7/31/24,83 Elmwood Pl,14758403 166 000 3,Delivery,0,47.09,"1871	","7302	",7/1/24,7/31/24,"85	",Charges,N/A
7/31/24,83 Elmwood Pl,14758403 166 000 3,Supply,3,3,"1871	","7302	",7/1/24,7/31/24,"85	",Usage,N/A
7/31/24,83 Elmwood Pl,14758403 166 000 3,Taxes,0,2.35,"1871	","7302	",7/1/24,7/31/24,"85	",Taxes,N/A
7/31/24,108 E College St A1,14758403 168 000 1,Delivery,0,47.18,"1803	","7302	",7/1/24,7/31/24,"4	",Charges,N/A
7/31/24,108 E College St A1,14758403 168 000 1,Supply,4,4,"1803	","7302	",7/1/24,7/31/24,"4	",Usage,N/A
7/31/24,108 E College St A1,14758403 168 000 1,Taxes,0,2.35,"1803	","7302	",7/1/24,7/31/24,"4	",Taxes,N/A
7/31/24,77 W College St - Kohl Building,14758403 170 000 7,Delivery,0,47.78,"1595	","7302	",7/1/24,7/31/24,"199	",Charges,N/A
7/31/24,77 W College St - Kohl Building,14758403 170 000 7,Supply,11,10.99,"1595	","7302	",7/1/24,7/31/24,"199	",Usage,N/A
7/31/24,77 W College St - Kohl Building,14758403 170 000 7,Taxes,0,2.38,"1595	","7302	",7/1/24,7/31/24,"199	",Taxes,N/A
7/31/24,37 N Pleasant St #2 - CPO,14758403 171 000 6,Delivery,0,47.09,"9451	","7302	",7/1/24,7/31/24,"61	",Charges,N/A
7/31/24,37 N Pleasant St #2 - CPO,14758403 171 000 6,Supply,3,3,"9451	","7302	",7/1/24,7/31/24,"61	",Usage,N/A
7/31/24,37 N Pleasant St #2 - CPO,14758403 171 000 6,Taxes,0,2.35,"9451	","7302	",7/1/24,7/31/24,"61	",Taxes,N/A
7/31/24,108 E College St A3,14758403 175 000 2,Delivery,0,47,"1803	","7302	",7/1/24,7/31/24,"219	",Charges,N/A
7/31/24,108 E College St A3,14758403 175 000 2,Supply,2,2,"1803	","7302	",7/1/24,7/31/24,"219	",Usage,N/A
7/31/24,108 E College St A3,14758403 175 000 2,Taxes,0,2.34,"1803	","7302	",7/1/24,7/31/24,"219	",Taxes,N/A
